movieId,overview
26854,"action, crime, horror, 1995"
26861,"comedy, sci-fi, 1993"
26865,"action, drama, 1994"
26870,"comedy, 1994"
26871,"comedy, romance, 1994"
26875,"crime, film-noir, mystery, thriller, 1994"
26887,"drama, fantasy, horror, mystery, sci-fi, thriller, 1995"
26900,"comedy, drama, 1995"
26901,"adventure, western, 1995"
26903,"animation, drama, romance, 1995"
26913,"action, animation, 1994"
26928,"comedy, drama, romance, 1996"
26940,"comedy, 1996"
26947,"crime, thriller, 1996"
26958,"romance, 1996"
26965,"drama, thriller, 1997"
26974,"drama, 1997"
26985,"action, sci-fi, 1997"
26999,"adventure, animation, children, musical, romance, 1998"
27002,"action, documentary, drama, thriller, 1998"
27003,"action, horror, sci-fi, 1999"
27006,"drama, 1999"
27008,"comedy, crime, horror, "
27020,"drama, romance, drugs, lesbian, 1998"
27022,"action, crime, thriller, 1998"
27032,"action, adventure, comedy, sci-fi, thriller, 1998"
27036,"action, adventure, drama, fantasy, romance, 1998"
27074,"sci-fi, 1998"
27075,"children, comedy, fantasy, 1998"
27105,"fantasy, western, 1999"
27124,"drama, thriller, 1999"
27134,"action, crime, fantasy, 2001"
27140,"horror, 1999"
27155,"action, adventure, animation, children, fantasy, sci-fi, 1998"
27156,"action, animation, drama, fantasy, sci-fi, anime, end of the world, epic, mecha, psychology, 1997"
27176,"documentary, 1983"
27178,"comedy, romance, 2000"
27186,"adventure, animation, children, fantasy, 1998"
27193,"action, comedy, 2000"
27246,"drama, romance, 2000"
27251,"adventure, comedy, fantasy, 2000"
27255,"drama, 1999"
27266,"drama, fantasy, romance, sci-fi, 2004"
27306,"comedy, drama, 2001"
27311,"action, animation, crime, sci-fi, thriller, 2000"
27317,"drama, horror, mystery, romance, thriller, 1999"
27320,"comedy, drama, fantasy, 2000"
27328,"action, comedy, crime, fantasy, thriller, 2000"
27329,"documentary, 2000"
27368,"adventure, comedy, fantasy, 2002"
27369,"animation, comedy, 2000"
27370,"comedy, 2001"
27373,"drama, 2001"
27397,"crime, drama, mystery, thriller, war, 2000"
27408,"drama, thriller, 2002"
27416,"comedy, drama, romance, 2000"
27420,"comedy, drama, romance, sci-fi, 2002"
27426,"action, comedy, thriller, 2001"
27434,"horror, mystery, 2002"
27441,"action, animation, horror, 2000"
27450,"adventure, western, 2004"
27473,"comedy, crime, horror, mystery, thriller, 2002"
27478,"comedy, 2002"
27480,"action, crime, thriller, 2000"
27482,"horror, mystery, sci-fi, 2002"
27491,"horror, mystery, thriller, 2001"
27513,"drama, 2001"
27523,"comedy, romance, 2001"
27537,"comedy, fantasy, mystery, sci-fi, 2003"
27539,"comedy, romance, 2002"
27549,"comedy, crime, drama, sci-fi, thriller, 2002"
27555,"comedy, 2002"
27563,"comedy, horror, musical, 2001"
27584,"comedy, horror, mystery, thriller, 2003"
27592,"crime, drama, 2002"
27595,"action, comedy, horror, musical, 2001"
27604,"horror, mystery, thriller, 2001"
27611,"drama, sci-fi, war, 2003"
27618,"action, adventure, drama, sci-fi, thriller, 2005"
27619,"adventure, animation, children, comedy, 2004"
27627,"drama, romance, 2002"
27644,"comedy, drama, romance, 2003"
27660,"action, animation, drama, sci-fi, animation, anime, cyberpunk, dark, Matrix, sci-fi, 2003"
27664,"drama, 2003"
27667,"horror, 2000"
27674,"comedy, crime, drama, mystery, thriller, 2003"
27683,"action, comedy, horror, sci-fi, thriller, western, 2004"
27685,"comedy, 2004"
27689,"action, crime, thriller, 2004"
27692,"action, comedy, drama, war, 2003"
27695,"action, comedy, drama, 2003"
27704,"action, drama, thriller, war, 2003"
27705,"action, drama, thriller, 2003"
27706,"adventure, children, comedy, fantasy, dark comedy, Jim Carrey, meryl streep, quirky, stylized, 2004"
27708,"action, adventure, drama, romance, 2003"
27716,"comedy, crime, drama, romance, 2003"
27721,"drama, mystery, romance, war, 2004"
27722,"drama, romance, 2003"
27728,"action, animation, drama, sci-fi, thriller, 2004"
27731,"adventure, animation, children, fantasy, In Netflix queue, 2002"
27741,"drama, romance, In Netflix queue, 2002"
27744,"drama, romance, 2003"
27746,"horror, thriller, 2004"
27751,"drama, horror, mystery, thriller, 2004"
27762,"comedy, 2004"
27768,"drama, 2004"
27769,"drama, 2004"
27772,"horror, 2002"
27773,"mystery, thriller, bizarre, claustrophobic, depressing, disturbing, hallucinatory, paranoid, surreal, twisted, 2003"
27776,"drama, 2004"
27778,"fantasy, horror, 2004"
27784,"horror, mystery, 2003"
27788,"drama, mystery, sci-fi, thriller, 2005"
27790,"children, comedy, crime, drama, fantasy, religion, saints, 2004"
27793,"action, horror, sci-fi, war, 2004"
27801,"action, thriller, 2003"
27802,"action, crime, drama, thriller, 2003"
27803,"drama, 2004"
27808,"comedy, drama, romance, Adam Sandler, family, sweet, 2004"
27815,"drama, 2004"
27816,"action, adventure, drama, war, 2003"
27820,"documentary, drama, Animal movie, camels, 2003"
27821,"drama, thriller, 2005"
27822,"drama, thriller, 2003"
27826,"comedy, drama, romance, 2004"
27829,"documentary, 2004"
27830,"drama, 2004"
27831,"crime, drama, thriller, British gangster, confusing, daniel craig, Exquisite plotting., organized crime, stylish, Tom Hardy, 2004"
27834,"drama, fatherhood, 2003"
27837,"action, adventure, 2004"
27838,"drama, thriller, revenge, 2004"
27839,"drama, horror, mystery, thriller, 2005"
27846,"documentary, 2003"
27850,"documentary, 2003"
27865,"action, adventure, drama, thriller, 2003"
27866,"drama, 2004"
27869,"action, drama, war, 2004"
27873,"documentary, 2004"
27878,"documentary, India, 2004"
27879,"documentary, 2004"
27882,"documentary, surfing, 2004"
27899,"comedy, documentary, drama, 2004"
27904,"animation, drama, mystery, sci-fi, thriller, 2006"
27905,"action, drama, fantasy, sci-fi, 2004"
27912,"documentary, 2004"
30707,"drama, boxing, 2004"
30745,"comedy, crime, drama, horror, mystery, 2003"
30749,"drama, war, genocide, 2004"
30793,"adventure, children, comedy, fantasy, imax, roald dahl, 2005"
30803,"drama, romance, 2004"
30810,"adventure, comedy, fantasy, heartwarming, off-beat comedy, quirky, trippy, visually appealing, whimsical, 2004"
30812,"drama, biopic, Howard Hughes, movie business, 2004"
30816,"drama, musical, romance, 2004"
30818,"drama, musical, 2004"
30820,"drama, child abuse, 2004"
30822,"comedy, drama, busniess, 2004"
30825,"comedy, Ben Stiller, Robert De Niro, 2004"
30846,"crime, drama, thriller, 2004"
30848,"drama, 2004"
30850,"drama, Shakespeare, 2004"
30883,"comedy, fantasy, 2004"
30890,"drama, 2004"
30892,"animation, documentary, Animation, Documentary, Henry Darger, 2004"
30894,"drama, horror, mystery, sci-fi, thriller, 2005"
30898,"comedy, drama, romance, 2005"
30994,"comedy, drama, 1980"
31000,"comedy, 1986"
31030,"children, drama, motherhood, 1948"
31038,"drama, romance, 1985"
31049,"comedy, thriller, 1989"
31083,"comedy, romance, 1992"
31086,"crime, drama, 1973"
31101,"action, crime, drama, 2003"
31114,"comedy, drama, 2004"
31116,"drama, war, 1941"
31123,"comedy, crime, 2003"
31150,"animation, fantasy, sci-fi, war, 1977"
31162,"comedy, drama, 2004"
31184,"action, animation, fantasy, sci-fi, 2004"
31193,"animation, children, musical, 1977"
31221,"action, adventure, crime, drama, 2005"
31223,"children, comedy, 2005"
31225,"drama, 2005"
31260,"drama, 1938"
31297,"comedy, musical, 1935"
31309,"crime, drama, 1960"
31364,"crime, drama, mystery, thriller, 2003"
31367,"action, adventure, comedy, crime, romance, thriller, 1994"
31410,"drama, war, 2004"
31420,"action, crime, drama, thriller, 2005"
31422,"children, comedy, 2005"
31424,"action, horror, sci-fi, thriller, 2005"
31427,"horror, mystery, thriller, 2005"
31431,"drama, horror, mystery, thriller, 2005"
31433,"comedy, romance, 2005"
31435,"drama, 2004"
31437,"drama, orphans, 2004"
31445,"comedy, drama, 2004"
31522,"drama, 1979"
31545,"crime, film-noir, 1960"
31553,"action, adventure, sci-fi, 1994"
31590,"crime, drama, thriller, 1954"
31610,"drama, 2003"
31617,"action, adventure, drama, romance, war, 1961"
31658,"adventure, animation, fantasy, romance, anime, fantasy world, Hayao Miyazaki, Studio Ghibli, 06 Oscar Nominated Best Movie - Animation, In Netflix queue, 2004"
31660,"action, animation, drama, sci-fi, 2004"
31664,"action, comedy, romance, 1999"
31685,"comedy, romance, 2005"
31692,"comedy, 2003"
31694,"comedy, musical, romance, 2004"
31696,"action, fantasy, horror, thriller, 2005"
31698,"adventure, children, comedy, fantasy, 2005"
31700,"children, comedy, drama, 2005"
31702,"drama, war, 2004"
31737,"mystery, thriller, 1965"
31804,"action, fantasy, horror, mystery, sci-fi, thriller, 2004"
31851,"comedy, 1933"
31867,"action, comedy, 2005"
31878,"action, comedy, 2004"
31903,"drama, romance, marriage, 2003"
31909,"comedy, horror, 1992"
31921,"adventure, comedy, crime, drama, mystery, thriller, 1976"
31923,"action, adventure, comedy, In Netflix queue, 1973"
31925,"adventure, comedy, romance, 1975"
31952,"comedy, crime, drama, mystery, 2003"
31973,"drama, war, 1948"
32009,"comedy, drama, romance, 2005"
32011,"horror, thriller, 2005"
32017,"action, comedy, 2005"
32019,"comedy, crime, musical, 2005"
32022,"documentary, war, 2004"
32029,"action, crime, drama, thriller, 2005"
32031,"adventure, animation, children, comedy, fantasy, sci-fi, imax, 2005"
32058,"drama, 1991"
32060,"horror, mystery, 1927"
32116,"comedy, 1984"
32139,"drama, 1965"
32160,"comedy, In Netflix queue, 1934"
32179,"crime, drama, thriller, 1958"
32213,"horror, mystery, sci-fi, thriller, 2004"
32234,"drama, 1977"
32243,"action, comedy, crime, 2003"
32289,"children, comedy, drama, 2005"
32291,"comedy, drama, 2004"
32294,"drama, 2003"
32296,"adventure, comedy, crime, 2005"
32298,"comedy, romance, 2005"
32300,"action, comedy, 2004"
32302,"documentary, 2004"
32314,"adventure, comedy, documentary, 2004"
32371,"crime, drama, film-noir, In Netflix queue, 1948"
32387,"action, drama, 1966"
32392,"comedy, crime, drama, western, 2002"
32440,"action, comedy, 1991"
32442,"comedy, 1994"
32456,"animation, comedy, drama, fantasy, 1994"
32460,"action, comedy, crime, drama, 1997"
32469,"comedy, crime, drama, 1955"
32511,"action, adventure, 1971"
32515,"adventure, drama, war, western, 1987"
32554,"animation, fantasy, sci-fi, thriller, 1995"
32582,"documentary, birds, parrots, 2003"
32584,"drama, fatherhood, 2005"
32587,"action, crime, film-noir, mystery, thriller, cult, 2005"
32589,"comedy, 2005"
32596,"action, adventure, comedy, 2005"
32598,"comedy, romance, 2005"
32600,"drama, 2004"
32620,"comedy, musical, romance, 2003"
32632,"action, crime, 1973"
32649,"drama, war, 1977"
32657,"animation, drama, 1987"
32659,"comedy, 2001"
32666,"comedy, 2003"
32728,"drama, mystery, thriller, 1976"
32743,"drama, horror, thriller, 2000"
32770,"drama, 2004"
32799,"drama, romance, 1931"
32862,"comedy, romance, 1968"
32875,"comedy, 1949"
32892,"drama, war, 1962"
32898,"action, adventure, fantasy, sci-fi, 1902"
32906,"drama, war, 1977"
32914,"drama, horror, thriller, 2002"
32917,"comedy, fantasy, romance, 1962"
33004,"adventure, comedy, sci-fi, 2005"
33085,"horror, thriller, 2005"
33090,"animation, comedy, sci-fi, 2001"
33124,"drama, war, 2004"
33126,"comedy, western, 1979"
33132,"action, crime, drama, 2005"
33138,"adventure, comedy, drama, 2004"
33145,"comedy, drama, romance, 2005"
33148,"comedy, crime, 2005"
33154,"documentary, business, money, scandal, 2005"
33158,"action, crime, thriller, 2005"
33162,"action, drama, romance, war, David Thewlis, Eva Green, Liam Neeson, Orlando Bloom, 2005"
33164,"horror, thriller, 2005"
33166,"crime, drama, racism, 2004"
33171,"drama, mystery, 2004"
33188,"comedy, romance, 1985"
33201,"drama, mystery, romance, thriller, 1999"
33237,"drama, musical, romance, 1936"
33294,"animation, fantasy, horror, 1985"
33310,"drama, romance, 2004"
33312,"comedy, musical, 1929"
33421,"drama, 2005"
33435,"documentary, 2003"
33437,"action, crime, drama, thriller, 2005"
33493,"action, adventure, sci-fi, space, space opera, 2005"
33495,"comedy, 2005"
33499,"comedy, romance, 2005"
33558,"adventure, drama, 2003"
33564,"comedy, 1961"
33615,"adventure, animation, children, comedy, 2005"
33629,"adventure, comedy, 1993"
33639,"children, documentary, 2005"
33644,"horror, thriller, 2005"
33646,"comedy, drama, 2005"
33649,"comedy, drama, romance, 2004"
33660,"drama, romance, boksdrama, boxing, 2005"
33669,"adventure, comedy, drama, 2005"
33672,"action, comedy, drama, 2005"
33677,"documentary, 2005"
33679,"action, adventure, comedy, romance, 2005"
33681,"action, adventure, children, fantasy, 2005"
33683,"horror, thriller, 2003"
33725,"comedy, drama, musical, 2004"
33779,"comedy, 1999"
33781,"drama, romance, 1951"
33794,"action, crime, imax, 2005"
33801,"action, adventure, fantasy, sci-fi, 2004"
33815,"comedy, drama, romance, 2005"
33826,"comedy, drama, 2004"
33830,"adventure, comedy, romance, 2005"
33834,"action, horror, thriller, 2005"
33836,"comedy, fantasy, romance, 2005"
33838,"documentary, 2005"
33880,"comedy, drama, 2005"
33893,"comedy, crime, thriller, 2004"
33896,"horror, 2004"
33903,"comedy, crime, drama, romance, 2004"
33966,"comedy, 1993"
34018,"comedy, musical, 1939"
34048,"action, adventure, sci-fi, thriller, 2005"
34072,"documentary, 2005"
34129,"comedy, 2005"
34143,"drama, horror, thriller, 2005"
34148,"drama, 2005"
34150,"action, adventure, sci-fi, Chris Evans, comic book, heroine in tight suit, Jessica Alba, sexy female scientist, superhero, 2005"
34153,"documentary, 2005"
34162,"comedy, romance, stiller, 2005"
34164,"comedy, drama, 2005"
34271,"crime, drama, hip hop, 2005"
34292,"action, horror, sci-fi, 1990"
34312,"comedy, 2004"
34319,"action, sci-fi, thriller, 2005"
34321,"children, comedy, 2005"
34323,"action, crime, horror, Rob Zombie, 2005"
34326,"drama, 2005"
34330,"drama, mystery, 2004"
34332,"action, adventure, children, comedy, 2005"
34334,"action, adventure, sci-fi, thriller, 2005"
34336,"comedy, romance, 2005"
34338,"comedy, documentary, 2005"
34359,"comedy, pregnancy, 1966"
34397,"action, adventure, drama, thriller, 2001"
34405,"action, adventure, sci-fi, predictable, Firefly, 2005"
34437,"comedy, drama, In Netflix queue, 2005"
34450,"action, comedy, crime, drama, 1989"
34482,"drama, In Netflix queue, 1951"
34520,"action, adventure, comedy, 2005"
34523,"comedy, drama, 2005"
34528,"comedy, drama, pregnancy, 2005"
34530,"comedy, 2005"
34532,"drama, horror, mystery, thriller, 2005"
34534,"action, crime, drama, 2005"
34536,"action, drama, war, 2005"
34540,"comedy, drama, 2005"
34542,"documentary, Animal movie, bears, 2005"
34800,"comedy, 1985"
34811,"action, crime, drama, thriller, 2004"
35015,"adventure, drama, Animal movie, In Netflix queue, 2005"
35347,"animation, drama, 1954"
35807,"comedy, 1956"
35836,"comedy, romance, BEST PICTURE, classic, hilarious, steve carell, 2005"
35957,"horror, thriller, 2005"
36276,"drama, mystery, thriller, 2005"
36289,"adventure, children, comedy, fantasy, 1999"
36363,"comedy, drama, sci-fi, 1986"
36397,"adventure, animation, children, comedy, fantasy, war, 2005"
36401,"comedy, fantasy, horror, thriller, 2005"
36477,"comedy, drama, romance, 2005"
36509,"action, adventure, horror, mystery, sci-fi, thriller, 2005"
36517,"drama, thriller, Africa, business, politics, 2005"
36519,"action, crime, thriller, 2005"
36525,"comedy, fantasy, romance, 2005"
36527,"drama, mathematics, 2005"
36529,"action, crime, drama, thriller, war, wapendrama, 2005"
36533,"drama, horror, mystery, thriller, 2005"
36535,"comedy, drama, In Netflix queue, 2005"
36537,"comedy, drama, 2005"
36708,"adventure, animation, comedy, 2005"
36850,"action, comedy, crime, thriller, 1988"
36931,"action, crime, drama, 2004"
37211,"comedy, musical, western, 1940"
37240,"documentary, In Netflix queue, 2005"
37380,"action, horror, sci-fi, 2005"
37382,"crime, drama, thriller, 2005"
37384,"comedy, restaurant, 2005"
37386,"action, sci-fi, 2005"
37444,"comedy, horror, romance, 1984"
37475,"drama, 2005"
37477,"action, comedy, crime, 2005"
37495,"fantasy, mystery, romance, thriller, 2004"
37545,"drama, 1979"
37720,"crime, drama, horror, thriller, 2005"
37727,"action, drama, thriller, 2005"
37729,"animation, comedy, fantasy, musical, romance, gothic, helena bonham carter, Johnny Depp, Tim Burton, visually appealing, animation, 06 Oscar Nominated Best Movie - Animation, 2005"
37731,"crime, drama, 2005"
37733,"action, crime, drama, thriller, In Netflix queue, 2005"
37736,"drama, Dickens, 2005"
37739,"drama, 2005"
37741,"crime, drama, Truman Capote, 2005"
37830,"action, adventure, animation, fantasy, sci-fi, 2004"
37844,"comedy, drama, romance, 2005"
37853,"action, adventure, crime, thriller, 2005"
37857,"adventure, children, drama, fantasy, 2005"
38038,"adventure, animation, children, comedy, 06 Oscar Nominated Best Movie - Animation, Aardman, 2005"
38061,"comedy, crime, mystery, thriller, black comedy, clever, fast-paced dialogue, good dialogue, Robert Downey Jr., witty, In Netflix queue, 2005"
38095,"action, crime, drama, 2005"
38159,"drama, romance, 1988"
38164,"drama, romance, 1940"
38198,"documentary, 2004"
38294,"action, adventure, drama, fantasy, 2005"
38304,"documentary, 2005"
38388,"drama, 2005"
38583,"action, horror, sci-fi, thriller, 1986"
38798,"comedy, drama, sisters, 2005"
38886,"comedy, drama, divorce, 2005"
38992,"drama, 2005"
39183,"drama, romance, 2005"
39231,"comedy, drama, romance, 2005"
39234,"drama, courtroom drama, In Netflix queue, 2005"
39292,"crime, drama, In Netflix queue, journalism, McCarthy hearings, Morrow, 2005"
39307,"children, drama, 2005"
39381,"crime, drama, western, 2005"
39400,"action, horror, mystery, thriller, 2005"
39414,"comedy, drama, romance, 2005"
39427,"thriller, 2005"
39435,"action, adventure, drama, western, 2005"
39444,"comedy, drama, 2005"
39446,"horror, thriller, 2005"
39449,"comedy, drama, romance, 2005"
39516,"drama, 2004"
39715,"comedy, 2005"
39801,"adventure, comedy, fantasy, horror, 2005"
39869,"drama, 2005"
40148,"crime, drama, thriller, 2005"
40278,"action, drama, war, Jake Gyllenhaal, Modern war, 2005"
40339,"action, adventure, animation, children, comedy, sci-fi, 2005"
40412,"crime, thriller, 2004"
40414,"drama, war, 2005"
40478,"horror, sci-fi, thriller, 1972"
40491,"comedy, drama, depression, 1990"
40578,"action, drama, 1965"
40581,"comedy, romance, 2005"
40583,"drama, thriller, In Netflix queue, 2005"
40597,"comedy, drama, 2002"
40614,"drama, thriller, 2005"
40617,"horror, thriller, 2004"
40629,"drama, romance, In Netflix queue, 2005"
